a,a,a,a,a,a,a,a,a,a,a,a,a,a
-1,0.205128205,-2,-3,0,0,0,0.026315789,-2,-6,0.444444444,-3,1,0
-2,0.179487179,-2,-4,0,0,0,0,-2,-6,0,-1,0,0
-1,0.269230769,-2,-2,0,0,0,0,-2,-68,0,-1,0,0
-1,0.08974359,-2,-2,0,0,0.058823529,0.157894737,-2,-6,0.666666667,-3,0,1
-2,0.038461538,-3,-4,0,0,0.058823529,0,-2,-6,0.333333333,-1,0,1
-1,0.576923077,-1,-2,0,0,0,0.236842105,-1,-42,0.555555556,-3,0,1
-1,0.076923077,-3,-3,0,0,0,0.210526316,-1,-46,0.333333333,-1,1,1
-1,0.141025641,-2,-3,0,0,0,0.052631579,-2,-156,0.444444444,-3,1,0
-1,0.025641026,-3,-2,0,0.230769231,0,0.078947368,-1,-3,0.777777778,-2,0,1
-2,0.282051282,-2,-3,0,0,0,0,-2,-6,0.444444444,-3,1,0
-1,0.153846154,-2,-2,0,0,0,0.184210526,-1,-5,0.777777778,-2,0,1
-1,0.230769231,-2,-3,0,0,0,0.263157895,-2,-407,0.444444444,-3,1,1
-1,0.41025641,-1,-3,0,0,0,0.131578947,-1,-5,0.666666667,-3,1,0
-1,0.243589744,-2,-2,0,0,0,0.105263158,-2,-199,0.666666667,-3,0,1
-1,0.205128205,-2,-2,0,0,0,0.026315789,-1,-3,0.666666667,-3,0,0
-2,0.217948718,-2,-4,0,0,0,0,-1,-12,0.111111111,-1,0,0
-2,0.166666667,-2,-2,0,0,0,0.026315789,-2,-6,0.111111111,-1,0,1
-1,0.064102564,-3,-3,0,0,0.058823529,0.263157895,-1,-5,0.666666667,-3,1,0
-1,0.051282051,-3,-4,0,0,0,0,-1,-45,0.333333333,-1,0,1
-1,0.243589744,-2,-3,0,0,0,0.052631579,-1,-5,0,-1,1,1
-1,0.025641026,-3,-1,0,0,0,0,-1,-12,0.333333333,-1,0,0
-1,0.461538462,-1,-2,0,0,0,0.578947368,-1,-52,0.666666667,-3,0,1
-1,0.102564103,-2,-3,0,0,0,0.052631579,-1,-16,0.444444444,-3,1,0
-1,0.205128205,-2,-2,0,0,0,0.315789474,-1,-62,0.888888889,-2,0,1
-1,0.525641026,-1,-3,0,0,0,0.052631579,-2,-32,0,-1,1,1
-1,0.346153846,-1,-3,0,0,0,0.052631579,-1,-3,0.111111111,-1,1,0
-1,0.243589744,-2,-3,0,0,0,0.052631579,-2,-68,0.111111111,-1,1,0
-1,0.256410256,-2,-1,0,0,0,0,-1,-298,0,-1,0,1
-1,0.346153846,-1,-3,0,0,0,0.026315789,-1,-46,0,-1,1,1
-1,0.051282051,-3,-2,0,0,0,0.026315789,-1,-7,0.777777778,-2,0,0
-1,0.076923077,-3,-2,0,0,0.058823529,0.078947368,-1,-21,0.777777778,-2,0,1
-1,0.08974359,-2,-2,0,0,0,0.131578947,-1,-41,0.444444444,-3,0,0
-1,0.076923077,-3,-2,0,0,0,0.157894737,-1,-31,0.555555556,-3,0,1
-2,0.435897436,-1,-2,0,0,0,0.078947368,-2,-5,0.222222222,-1,0,0
-1,0.025641026,-3,-2,0,0,0,0.026315789,-2,-6,0.333333333,-1,0,1
-1,0.179487179,-2,-2,0,0,0,0.157894737,-1,-3,0.555555556,-3,0,0
-2,0.179487179,-2,-3,0,0,0,0.052631579,-1,-408,0.111111111,-1,1,1
-1,0.269230769,-2,-3,0,0,0,0.210526316,-1,-5,0.555555556,-3,1,0
-1,0.397435897,-1,-2,0,0,0,0.078947368,-1,-3,0.777777778,-2,0,1
-1,0.025641026,-3,-2,0.05,0,0,0.026315789,-1,-100,0.333333333,-1,0,1
-1,0.166666667,-2,-3,0,0,0,0.289473684,-1,-5,0.666666667,-3,1,1
-1,0.512820513,-1,-3,0,0,0,0.184210526,-1,-3,0.666666667,-3,1,1
-1,0.41025641,-1,-4,0,0,0,0.052631579,-2,-84,0,-1,0,0
-1,0.102564103,-2,-2,0,0.076923077,0.058823529,0.289473684,-1,-22,0.666666667,-3,0,1
-1,0.025641026,-3,-2,0.05,0,0,0.026315789,-1,-5,0.555555556,-3,0,0
-1,0.269230769,-2,-3,0,0,0,0.026315789,-1,-46,0,-1,1,0
-1,0.423076923,-1,-3,0,0,0,0.026315789,-2,-6,0.111111111,-1,1,1
-1,0.153846154,-2,-2,0,0,0,0.052631579,-2,-6,0.111111111,-1,0,0
-1,0.269230769,-2,-1,0,0,0,0,-2,-6,0,-1,0,0
-1,0.102564103,-2,-3,0.05,0,0,0.236842105,-1,-5,0.888888889,-2,1,1
-1,0.102564103,-2,-2,0,0,0,0.052631579,-1,-115,0.555555556,-3,0,0
-1,0.217948718,-2,-2,0.05,0,0,0.342105263,-1,-74,0.888888889,-2,0,1
-1,0.025641026,-3,-1,0,0,0,0,-2,-6,0.444444444,-3,0,0
-2,0.423076923,-1,-3,0,0,0,0.184210526,-1,-57,0.444444444,-3,1,0
-2,0.102564103,-2,-3,0,0,0,0,-1,-3,0.444444444,-3,1,0
-1,0.102564103,-2,-2,0,0,0,0.131578947,-1,-45,0.333333333,-1,0,0
-1,0.025641026,-3,-3,0,0,0.117647059,0,-1,-52,0.111111111,-1,1,0
-1,0.128205128,-2,-2,0,0,0,0,-1,-81,0.222222222,-1,0,1
-1,0.064102564,-3,-2,0,0.076923077,0.117647059,0.026315789,-2,-33,0.111111111,-1,0,1
-2,0.038461538,-3,-2,0,0,0,0,-2,-213,0.444444444,-3,0,0
-1,0.08974359,-2,-1,0,0,0,0,-1,-3,0.888888889,-2,0,1
-1,0.153846154,-2,-3,0,0,0,0,-1,-45,0.222222222,-1,1,0
-1,0.038461538,-3,-3,0,0.153846154,0.411764706,0.052631579,-1,-358,0.888888889,-2,1,1
-1,0.025641026,-3,-3,0.05,0,0,0.026315789,-1,-5,0.666666667,-3,1,1
-1,0.076923077,-3,-3,0,0,0,0.131578947,-1,-5,0.555555556,-3,1,1
-1,0.217948718,-2,-2,0,0,0,0.578947368,-1,-10,1,-2,0,1
-2,0.115384615,-2,-1,0,0,0,0,-1,-315,0.222222222,-1,0,1
-1,0.41025641,-1,-3,0,0,0,0.052631579,-1,-5,0.111111111,-1,1,1
-1,0.08974359,-2,-2,0,0,0,0.131578947,-2,-5,0.888888889,-2,0,0
-2,0.384615385,-1,-3,0,0,0,0.026315789,-1,-5,0.888888889,-2,1,0
-1,0.166666667,-2,-2,0.05,0.076923077,0.058823529,0.315789474,-2,-58,0.777777778,-2,0,1
-1,0.102564103,-2,-2,0,0,0,0,-1,-12,0.888888889,-2,0,0
-1,0.051282051,-3,-2,0,0,0,0,-1,-409,0.333333333,-1,0,0
-1,0.141025641,-2,-2,0,0,0,0,-1,-10,0.222222222,-1,0,0
-1,0.192307692,-2,-1,0,0,0,0.052631579,-1,-75,0,-1,0,1
-1,0.435897436,-1,-3,0,0,0,0.026315789,-1,-70,0,-1,1,0
-1,0.243589744,-2,-4,0,0,0,0,-2,-6,0,-1,0,1
-1,0.038461538,-3,-2,0,0,0,0,-1,-3,0.666666667,-3,0,0
-1,0.038461538,-3,-3,0,0,0,0.026315789,-1,-4,0.777777778,-2,1,0
-2,0.025641026,-3,-3,0,0,0,0,-1,-117,0.777777778,-2,1,1
-1,0.320512821,-2,-4,0,0,0,0.026315789,-2,-79,0,-1,0,1
-1,0.153846154,-2,-3,0,0,0,0.026315789,-1,-12,0,-1,1,1
-2,0.192307692,-2,-2,0,0,0,0.078947368,-2,-205,0.333333333,-1,0,1
-1,0.076923077,-3,-2,0,0,0,0.078947368,-1,-56,0.666666667,-3,0,0
-2,0.435897436,-1,-4,0,0,0,0,-2,-173,0,-1,0,1
-2,0.153846154,-2,-2,0,0,0,0.289473684,-1,-112,0.666666667,-3,0,1
-2,0.153846154,-2,-3,0,0,0,0,-2,-6,0.111111111,-1,1,0
-1,0.371794872,-1,-2,0,0,0,0.342105263,-1,-13,0.111111111,-1,0,1
-1,0.294871795,-2,-2,0,0.076923077,0,0.236842105,-2,-97,0.888888889,-2,0,0
-1,0.038461538,-3,-4,0.05,0,0,0.105263158,-1,-5,1,-2,0,1
-1,0.448717949,-1,-4,0,0,0,0.026315789,-1,-77,0,-1,0,0
-1,0.384615385,-1,-3,0,0,0,0.157894737,-1,-149,0.111111111,-1,1,0
-1,0.435897436,-1,-2,0,0,0,0.052631579,-1,-3,0.888888889,-2,0,1
-2,0.205128205,-2,-2,0,0,0,0.026315789,-2,-6,0,-1,0,0
-1,0.217948718,-2,-3,0,0,0,0,-1,-16,0.222222222,-1,1,1
-1,0.08974359,-2,-1,0,0,0,0.026315789,-1,-21,0.333333333,-1,0,1
-1,0.269230769,-2,-1,0,0,0,0.026315789,-1,-5,0.333333333,-1,0,0
-1,0.076923077,-3,-2,0,0,0.058823529,0.026315789,-1,-21,0.111111111,-1,0,1
-2,0.384615385,-1,-3,0,0,0,0.447368421,-1,-5,0.777777778,-2,1,0
-1,0.166666667,-2,-4,0,0,0,0.026315789,-1,-5,0.666666667,-3,0,0
-1,0.320512821,-2,-2,0,0,0,0.078947368,-1,-3,0.777777778,-2,0,1
-1,0.08974359,-2,-2,0,0,0,0.026315789,-2,-6,0.111111111,-1,0,0
-1,0.205128205,-2,-2,0,0.076923077,0,0.526315789,-1,-3,0.888888889,-2,0,1
-1,0.08974359,-2,-2,0,0,0,0.052631579,-1,-136,0.333333333,-1,0,1
-1,0.076923077,-3,-4,0.05,0,0,0.105263158,-1,-10,0.555555556,-3,0,1
-1,0.487179487,-1,-3,0,0,0,0.157894737,-1,-44,0,-1,1,0
-1,0.064102564,-3,-2,0,0,0,0,-1,-46,0.333333333,-1,0,0
-1,0.038461538,-3,-3,0,0,0,0,-2,-74,0.333333333,-1,1,0
-1,0.615384615,-1,-3,0,0,0,0,-2,-6,0,-1,1,0
-1,0.128205128,-2,-2,0,0,0,0.184210526,-2,-58,0.666666667,-3,0,0
-1,0.141025641,-2,-3,0,0,0,0,-2,-68,0,-1,1,0
-1,0.051282051,-3,-3,0,0,0,0.078947368,-1,-3,0.666666667,-3,1,1
-1,0.269230769,-2,-3,0,0,0,0,-1,-41,0,-1,1,0
-1,0.192307692,-2,-2,0,0,0.058823529,0.236842105,-2,-6,0.777777778,-2,0,1
-1,0.141025641,-2,-3,0,0,0,0.052631579,-1,-5,0,-1,1,1
-1,0.166666667,-2,-3,0,0,0,0.026315789,-1,-5,0.111111111,-1,1,0
-1,0.051282051,-3,-2,0,0,0,0,-2,-6,0.777777778,-2,0,0
-2,0.051282051,-3,-3,0,0,0,0,-2,-6,0.444444444,-3,1,0
-1,0.217948718,-2,-3,0,0,0.117647059,0.078947368,-1,-3,0.333333333,-1,1,0
-1,0.141025641,-2,-3,0,0,0,0.078947368,-1,-91,0.333333333,-1,1,1
-2,0.243589744,-2,-2,0,0,0,0,-1,-3,0.444444444,-3,0,0
-2,0.153846154,-2,-2,0,0,0,0,-1,-72,0.111111111,-1,0,0
-1,0.487179487,-1,-3,0,0,0,0.026315789,-1,-106,0,-1,1,0
-2,0.205128205,-2,-2,0,0,0,0,-1,-55,0,-1,0,0
-1,0.064102564,-3,-2,0,0,0,0.026315789,-1,-12,0.333333333,-1,0,1
-1,0.115384615,-2,-2,0.05,0,0,0.026315789,-1,-12,0.444444444,-3,0,1
-1,0.320512821,-2,-3,0,0,0,0.052631579,-1,-5,0,-1,1,0
-1,0.256410256,-2,-3,0,0,0,0,-1,-49,0,-1,1,0
-1,0.269230769,-2,-3,0,0,0,0.078947368,-1,-26,0.222222222,-1,1,0
-1,0.076923077,-3,-2,0,0,0.058823529,0.026315789,-1,-21,0.222222222,-1,0,1
-1,0.102564103,-2,-2,0,0,0,0.052631579,-2,-132,0.222222222,-1,0,0
-2,0.474358974,-1,-3,0,0,0,0,-2,-6,0,-1,1,0
-1,0.217948718,-2,-2,0,0,0,0.026315789,-1,-12,0.555555556,-3,0,1
-1,0.551282051,-1,-2,0,0,0,0.657894737,-1,-74,0.666666667,-3,0,0
-1,0.192307692,-2,-1,0,0,0,0,-2,-6,0,-1,0,0
-1,0.282051282,-2,-3,0,0,0,0.105263158,-1,-101,0.666666667,-3,1,0
-1,0.192307692,-2,-2,0,0,0,0.078947368,-1,-13,0.111111111,-1,0,0
-1,0.102564103,-2,-3,0,0,0,0,-1,-107,0.555555556,-3,1,1
-1,0.179487179,-2,-3,0,0.076923077,0,0.394736842,-1,-5,0.888888889,-2,1,1
-1,0.128205128,-2,-2,0,0,0,0,-1,-31,0.111111111,-1,0,0
-1,0.346153846,-1,-3,0,0,0,0,-2,-6,0,-1,1,0
-1,0.153846154,-2,-3,0,0,0,0,-1,-12,0.888888889,-2,1,1
-2,0.5,-1,-3,0,0,0,0.105263158,-1,-5,0.111111111,-1,1,0
-1,0.102564103,-2,-2,0,0,0,0.078947368,-1,-41,0.666666667,-3,0,1
-1,0.217948718,-2,-2,0,0,0,0.026315789,-1,-91,0.777777778,-2,0,0
-1,0.461538462,-1,-4,0,0,0,0,-1,-67,0,-1,0,0
-2,0.141025641,-2,-2,0,0,0,0,-1,-3,0.444444444,-3,0,0
-2,0.282051282,-2,-3,0,0,0,0,-2,-33,0.111111111,-1,1,0
-1,0.128205128,-2,-3,0,0,0,0.026315789,-1,-53,0.111111111,-1,1,1
-2,0.08974359,-2,-2,0,0,0.058823529,0,-2,-6,0.111111111,-1,0,0
-1,0.333333333,-2,-2,0,0,0,0.078947368,-2,-33,0.555555556,-3,0,0
-1,0.384615385,-1,-3,0,0,0,0.026315789,-2,-199,0,-1,1,0
-2,0.525641026,-1,-3,0,0,0,0.026315789,-1,-82,0,-1,1,0
-1,0.064102564,-3,-3,0,0,0.058823529,0.105263158,-1,-375,0.333333333,-1,1,1
-1,0.141025641,-2,-2,0,0,0,0,-1,-119,0.111111111,-1,0,0
-1,0.487179487,-1,-3,0,0,0,0,-2,-68,0,-1,1,0
-2,0.115384615,-2,-2,0,0,0,0,-2,-6,0.222222222,-1,0,0
-2,0.141025641,-2,-3,0,0,0,0,-2,-29,0.666666667,-3,1,0
-2,0.205128205,-2,-3,0,0,0,0.105263158,-2,-6,0.333333333,-1,1,0
-2,0.051282051,-3,-2,0,0,0,0,-1,-12,0.666666667,-3,0,0
-1,0.282051282,-2,-3,0,0,0,0.131578947,-1,-152,0,-1,1,1
-1,0.166666667,-2,-3,0,0,0,0,-1,-12,0,-1,1,0
-1,0.371794872,-1,-2,0,0,0,0.078947368,-1,-52,0.111111111,-1,0,0
-1,0.076923077,-3,-2,0,0,0,0.210526316,-1,-3,0.666666667,-3,0,1
-2,0.025641026,-3,-3,0,0,0,0.026315789,-1,-101,0.333333333,-1,1,0
-1,0.269230769,-2,-2,0,0,0,0.105263158,-1,-66,0.888888889,-2,0,0
-1,0.141025641,-2,-2,0,0,0,0.263157895,-1,-13,0.555555556,-3,0,1
-1,0.153846154,-2,-4,0,0,0,0.052631579,-1,-152,0.111111111,-1,0,0
-2,0.102564103,-2,-2,0,0,0,0.105263158,-1,-87,0.888888889,-2,0,1
-1,0.551282051,-1,-2,0,0,0,0.052631579,-2,-6,0.777777778,-2,0,0
-1,0.243589744,-2,-4,0,0,0,0.078947368,-2,-68,0.333333333,-1,0,0
-1,0.256410256,-2,-1,0,0,0,0.026315789,-1,-49,0,-1,0,1
-1,0.076923077,-3,-3,0,0,0,0.052631579,-1,-5,0.444444444,-3,1,1
-1,0.153846154,-2,-2,0,0,0,0,-2,-33,0.888888889,-2,0,0
-1,0.025641026,-3,-2,0,0,0.058823529,0,-2,-63,0.444444444,-3,0,1
-1,0.487179487,-1,-2,0,0,0,0.578947368,-1,-3,0.888888889,-2,0,1
-2,0.41025641,-1,-3,0,0,0,0.078947368,-1,-3,0.222222222,-1,1,1
-1,0.371794872,-1,-1,0,0,0,0,-1,-129,0,-1,0,0
-1,0.487179487,-1,-3,0,0,0,0.131578947,-1,-3,0,-1,1,0
-2,0.512820513,-1,-4,0,0,0,0.026315789,-1,-5,0.444444444,-3,0,0
-1,0.153846154,-2,-2,0,0,0,0.263157895,-1,-5,0.555555556,-3,0,1
-1,0.128205128,-2,-2,0,0,0,0.315789474,-2,-5,0.555555556,-3,0,1
-1,0.525641026,-1,-2,0,0,0,0.026315789,-2,-6,0,-1,0,0
-1,0.025641026,-3,-2,0.05,0,0,0.026315789,-1,-10,1,-2,0,1
-1,0.064102564,-3,-3,0,0.076923077,0,0.105263158,-2,-63,0.888888889,-2,1,1
-2,0.128205128,-2,-3,0,0,0,0.052631579,-1,-3,0.555555556,-3,1,1
-1,0.41025641,-1,-4,0,0,0,0.078947368,-1,-3,0.888888889,-2,0,1
-1,0.217948718,-2,-3,0,0,0,0.078947368,-2,-6,0.444444444,-3,1,1
-1,0.051282051,-3,-2,0,0,0,0.026315789,-1,-21,0.888888889,-2,0,1
-2,0.294871795,-2,-4,0,0,0,0,-1,-12,0,-1,0,0
-1,0.051282051,-3,-2,0,0,0,0,-1,-249,0.666666667,-3,0,0
-1,0.358974359,-1,-2,0,0,0,0.078947368,-2,-6,0.555555556,-3,0,1
-1,0.551282051,-1,-2,0,0,0,0.210526316,-1,-3,0.111111111,-1,0,1
-1,0.102564103,-2,-2,0,0,0,0.131578947,-1,-13,0.333333333,-1,0,0
-1,0.333333333,-2,-3,0,0,0,0.026315789,-1,-119,0.444444444,-3,1,0
-2,0.205128205,-2,-2,0,0,0,0,-2,-6,0,-1,0,1
-1,0.141025641,-2,-3,0,0,0,0.026315789,-1,-12,0.111111111,-1,1,1
-1,0.025641026,-3,-4,0,0,0,0.026315789,-1,-5,1,-2,0,1
-1,0.141025641,-2,-2,0,0,0,0.210526316,-2,-19,0.888888889,-2,0,0
-1,0.384615385,-1,-2,0,0,0,0.131578947,-1,-3,0.333333333,-1,0,1
-2,0.166666667,-2,-2,0,0,0,0,-2,-79,0.555555556,-3,0,0
-1,0.038461538,-3,-3,0,0,0,0.052631579,-1,-5,0.555555556,-3,1,0
-1,0.205128205,-2,-3,0,0,0,0.105263158,-1,-13,0.444444444,-3,1,0
-1,0.461538462,-1,-2,0,0,0,0.552631579,-1,-3,0.555555556,-3,0,0
-1,0.025641026,-3,-3,0,0.307692308,0,0.105263158,-1,-87,1,-2,1,0
-1,0.166666667,-2,-3,0,0,0,0.026315789,-1,-232,0.222222222,-1,1,1
-1,0.051282051,-3,-3,0,0,0,0,-2,-166,0.333333333,-1,1,0
-1,0.230769231,-2,-2,0,0,0,0.157894737,-2,-6,0.333333333,-1,0,0
-1,0.205128205,-2,-2,0.15,0.076923077,0,0.236842105,-1,-91,0.666666667,-3,0,1
-1,0.230769231,-2,-3,0,0,0,0.078947368,-2,-19,0,-1,1,0
-1,0.179487179,-2,-2,0,0,0,0.078947368,-1,-4,0.777777778,-2,0,1
-1,0.41025641,-1,-2,0,0,0,0.394736842,-2,-6,0.777777778,-2,0,0
-1,0.371794872,-1,-5,0.2,0,0,0.578947368,-1,-3,1,-2,0,1
-2,0.397435897,-1,-1,0,0,0,0,-2,-6,0,-1,0,0
-2,0.08974359,-2,-2,0,0,0,0.184210526,-1,-2,0.888888889,-2,0,1
-1,0.166666667,-2,-2,0,0,0,0.026315789,-2,-33,0.333333333,-1,0,0
-1,0.397435897,-1,-2,0,0,0,0.263157895,-1,-12,0.222222222,-1,0,1
-1,0.038461538,-3,-2,0.05,0,0.058823529,0.052631579,-1,-5,0.888888889,-2,0,0
-2,0.102564103,-2,-2,0,0,0,0.131578947,-1,-31,0.666666667,-3,0,1
-1,0.141025641,-2,-1,0,0,0,0,-1,-119,0.111111111,-1,0,0
-1,0.551282051,-1,-4,0,0,0,0,-1,-5,0,-1,0,0
-2,0.08974359,-2,-3,0,0,0,0.052631579,-1,-57,0.888888889,-2,1,1
-2,0.102564103,-2,-1,0,0,0,0.026315789,-1,-12,0.111111111,-1,0,0
-1,0.256410256,-2,-3,0,0,0,0.131578947,-1,-13,0.333333333,-1,1,0
-1,0.217948718,-2,-3,0,0,0,0.052631579,-2,-6,0,-1,1,0
-1,0.41025641,-1,-2,0,0,0,0.263157895,-1,-5,0.444444444,-3,0,0
-1,0.474358974,-1,-1,0,0,0,0.210526316,-1,-410,0,-1,0,1
-1,0.179487179,-2,-2,0,0,0,0.105263158,-1,-2,0.333333333,-1,0,1
-1,0.141025641,-2,-3,0,0,0,0.026315789,-1,-5,0.111111111,-1,1,0
-1,0.358974359,-1,-3,0,0,0,0,-1,-16,0,-1,1,0
-1,0.448717949,-1,-3,0,0,0,0.026315789,-2,-6,0.444444444,-3,1,0
-2,0.115384615,-2,-3,0,0,0,0.026315789,-1,-5,0.444444444,-3,1,1
-1,0.141025641,-2,-3,0,0,0,0.105263158,-1,-3,0.777777778,-2,1,0
-1,0.102564103,-2,-1,0,0,0,0,-1,-74,0,-1,0,1
-1,0.064102564,-3,-2,0,0,0,0.078947368,-2,-6,0.111111111,-1,0,1
-1,0.320512821,-2,-4,0,0,0,0.078947368,-2,-6,0.222222222,-1,0,1
-1,0.076923077,-3,-3,0,0,0,0.026315789,-2,-6,0.111111111,-1,1,0
-1,0.192307692,-2,-2,0,0,0,0.473684211,-1,-87,1,-2,0,1
-1,0.179487179,-2,-2,0,0,0,0.026315789,-2,-63,0.555555556,-3,0,1
-2,0.256410256,-2,-2,0,0,0,0.184210526,-1,-12,1,-2,0,1
-1,0.282051282,-2,-2,0,0,0,0.526315789,-1,-13,0.666666667,-3,0,0
-2,0.474358974,-1,-1,0,0,0,0.131578947,-1,-42,0,-1,0,1
-2,0.230769231,-2,-2,0,0,0,0.026315789,-2,-6,0,-1,0,0
-1,0.205128205,-2,-2,0,0,0,0.421052632,-1,-4,0.888888889,-2,0,1
-1,0.294871795,-2,-3,0,0,0,0.026315789,-2,-171,0.111111111,-1,1,1
-1,0.5,-1,-3,0,0,0,0.184210526,-1,-5,0,-1,1,0
-1,0.102564103,-2,-2,0,0,0,0.026315789,-1,-5,0.444444444,-3,0,0
-1,0.269230769,-2,-3,0,0,0,0.052631579,-1,-5,0.555555556,-3,1,1
-1,0.346153846,-1,-2,0,0,0,0,-1,-3,0.222222222,-1,0,1
-1,0.102564103,-2,-2,0,0,0.058823529,0.052631579,-1,-13,0.222222222,-1,0,0
-2,0.384615385,-1,-3,0,0,0,0,-1,-12,0,-1,1,0
-1,0.435897436,-1,-3,0,0,0,0.184210526,-2,-6,0.111111111,-1,1,0
-1,0.051282051,-3,-4,0,0,0,0.052631579,-1,-5,0.222222222,-1,0,1
-2,0.320512821,-2,-2,0,0,0,0,-2,-6,0,-1,0,0
-1,0.217948718,-2,-2,0,0,0,0.052631579,-1,-42,0,-1,0,0
-1,0.076923077,-3,-3,0,0,0,0.078947368,-1,-3,0.444444444,-3,1,0
-1,0.115384615,-2,-2,0,0,0,0.289473684,-1,-13,0.666666667,-3,0,1
-1,0.064102564,-3,-4,0,0.076923077,0,0.052631579,-1,-12,0.888888889,-2,0,0
-1,0.487179487,-1,-2,0,0,0,0.736842105,-1,-72,0.666666667,-3,0,0
-1,0.128205128,-2,-2,0,0,0,0.052631579,-1,-44,0.555555556,-3,0,1
-1,0.038461538,-3,-2,0,0,0,0,-1,-12,0.444444444,-3,0,0
-1,0.192307692,-2,-2,0,0,0,0.131578947,-2,-6,0.888888889,-2,0,1
-1,0.08974359,-2,-2,0,0,0,0.026315789,-1,-21,0.777777778,-2,0,1
-1,0.230769231,-2,-2,0,0.153846154,0,0.447368421,-1,-5,0.777777778,-2,0,1
-2,0.08974359,-2,-3,0,0,0,0,-1,-49,0.444444444,-3,1,0
-1,0.166666667,-2,-1,0,0,0,0.078947368,-1,-11,0.555555556,-3,0,0
-1,0.358974359,-1,-3,0,0,0,0,-2,-333,0.444444444,-3,1,0
-2,0.076923077,-3,-2,0,0,0,0,-1,-5,0.666666667,-3,0,0
-1,0.128205128,-2,-2,0,0,0,0.105263158,-1,-147,0.666666667,-3,0,1
-1,0.128205128,-2,-2,0,0,0.058823529,0.315789474,-2,-130,0.666666667,-3,0,1
-1,0.064102564,-3,-2,0,0,0,0,-2,-132,0.222222222,-1,0,1
-1,0.076923077,-3,-1,0,0,0,0,-2,-27,0.222222222,-1,0,0
-1,0.282051282,-2,-4,0,0,0,0,-2,-68,0.222222222,-1,0,0
-1,0.230769231,-2,-4,0,0,0,0.026315789,-2,-6,0.111111111,-1,0,0
-1,0.41025641,-1,-3,0,0,0,0.026315789,-2,-92,0.555555556,-3,1,1
-1,0.192307692,-2,-4,0,0,0,0.026315789,-2,-73,0,-1,0,0
-1,0.076923077,-3,-3,0,0,0,0,-2,-6,0.111111111,-1,1,0
-2,0.474358974,-1,-2,0,0,0,0.052631579,-1,-82,0,-1,0,0
-1,0.051282051,-3,-2,0,0,0,0,-1,-10,0.666666667,-3,0,1
-1,0.256410256,-2,-2,0,0,0,0.368421053,-1,-12,0.666666667,-3,0,0
-1,0.166666667,-2,-2,0,0,0,0.026315789,-1,-13,0,-1,0,0
-2,0.153846154,-2,-2,0,0,0,0.078947368,-1,-11,0.111111111,-1,0,0
-1,0.435897436,-1,-3,0,0,0,0.026315789,-1,-5,0,-1,1,0
-1,0.243589744,-2,-2,0,0,0,0.421052632,-1,-5,0.777777778,-2,0,1
-2,0.294871795,-2,-3,0,0,0,0.026315789,-2,-6,0.111111111,-1,1,0
-1,0.025641026,-3,-2,0,0,0,0,-1,-411,0.444444444,-3,0,1
-1,0.038461538,-3,-3,0,0,0,0,-2,-6,0.333333333,-1,1,1
-1,0.051282051,-3,-3,0,0,0,0.026315789,-2,-6,0.444444444,-3,1,0
-1,0.256410256,-2,-2,0,0,0,0.184210526,-2,-6,0.555555556,-3,0,0
-1,0.166666667,-2,-2,0,0,0,0,-1,-105,0.444444444,-3,0,0
-1,0.128205128,-2,-3,0,0,0,0,-1,-16,0.666666667,-3,1,0
-1,0.038461538,-3,-4,0,0.076923077,0,0.052631579,-1,-119,0.666666667,-3,0,1
-1,0.269230769,-2,-2,0,0,0,0.026315789,-1,-412,0.777777778,-2,0,0
-1,0.205128205,-2,-2,0,0,0,0.578947368,-1,-13,0.666666667,-3,0,1
-1,0.179487179,-2,-3,0,0.076923077,0,0.052631579,-1,-5,0.111111111,-1,1,0
-1,0.346153846,-1,-4,0,0,0,0,-2,-6,0,-1,0,0
-1,0.230769231,-2,-2,0,0,0.117647059,0.184210526,-2,-5,0.444444444,-3,0,0
-1,0.076923077,-3,-2,0,0,0,0,-2,-6,0.888888889,-2,0,1
-1,0.115384615,-2,-2,0,0,0,0.236842105,-1,-55,0.666666667,-3,0,1
-1,0.153846154,-2,-4,0,0,0,0,-1,-5,0,-1,0,0
-1,0.551282051,-1,-2,0,0,0,0.210526316,-2,-5,0.555555556,-3,0,0
-1,0.320512821,-2,-2,0,0,0,0.052631579,-1,-5,0,-1,0,0
-1,0.102564103,-2,-2,0,0,0,0.026315789,-1,-48,0.333333333,-1,0,0
-1,0.179487179,-2,-2,0,0.230769231,0,0.184210526,-1,-5,0.111111111,-1,0,0
-2,0.5,-1,-3,0,0,0,0.052631579,-1,-3,0,-1,1,0
-2,0.282051282,-2,-3,0,0,0,0,-2,-32,0,-1,1,0
-1,0.192307692,-2,-3,0,0,0,0.157894737,-1,-12,0.555555556,-3,1,1
-1,0.153846154,-2,-2,0,0,0,0.052631579,-1,-3,0.444444444,-3,0,1
-1,0.141025641,-2,-3,0,0,0,0.026315789,-2,-73,1,-2,1,0
-2,0.038461538,-3,-3,0,0,0,0.026315789,-1,-5,0.777777778,-2,1,0
-1,0.230769231,-2,-2,0,0,0,0.052631579,-2,-32,0.111111111,-1,0,0
-1,0.525641026,-1,-2,0,0,0,0.447368421,-1,-413,0.333333333,-1,0,0
-1,0.217948718,-2,-2,0,0,0,0.157894737,-1,-5,0.777777778,-2,0,1
-1,0.397435897,-1,-4,0,0,0,0,-2,-276,0.111111111,-1,0,0
