a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a
0.479452055,-5,0.011114692,-6,0.6,-2,-12,-2,-1,-1,0.031370314,0,0.418367347,-1,1,0
0.465753425,-2,0.1882604,-12,0.133333333,-2,-11,-2,-1,-1,0,0,0.397959184,-1,1,0
0.301369863,-1,0.048810417,-1,0.8,-2,-4,-2,-1,-1,0,0,0.397959184,-1,1,0
0.315068493,-3,0.07349402,-7,0.733333333,-2,-6,-2,-1,-1,0.076880769,0,0.5,-1,1,1
0.315068493,-2,0.010379106,-6,0.6,-1,-9,-1,-1,-1,0,0,0.346938776,-1,1,0
0.219178082,-3,0.227326682,-2,0.533333333,-2,-11,-2,-1,-1,0,0,0.397959184,-1,1,0
0.287671233,-5,0.040753643,-6,0.6,-2,-12,-2,-1,-1,0,0,0.602040816,-1,1,1
0.164383562,-3,0.093554716,-10,0.666666667,-3,-3,-5,-1,-1,0,0,0.5,-1,1,0
0.273972603,-3,0.151325415,-6,0.6,-3,-1,-1,-2,-2,0,0,0.367346939,-1,0,0
0.273972603,-3,0.004167414,-2,0.533333333,-2,-11,-2,-1,-1,0.150241502,0,0.448979592,-1,1,1
0.02739726,-3,0.084973785,-2,0.533333333,-1,-9,-4,-1,-1,0,0,0.397959184,-1,1,0
0.397260274,-5,0.231956387,-2,0.533333333,-2,-9,-2,-2,-1,0,0,0.397959184,-1,0,0
0.397260274,-3,0.113936976,-7,0.733333333,-2,-2,-2,-1,-1,0,0,0.397959184,-1,1,1
0.273972603,-3,0.258060854,-6,0.6,-1,-12,-4,-2,-1,0,0,0.295918367,-1,0,0
0.287671233,-3,0.065430447,-6,0.6,-3,-1,-5,-1,-2,0,0,0.428571429,-1,1,0
0.123287671,-3,0.122054936,-2,0.533333333,-2,-11,-2,-1,-1,0,0,0.397959184,-1,1,0
0.232876712,-3,0.071234914,-1,0.8,-1,-5,-1,-1,-2,0,0,0.346938776,-1,1,0
0.547945205,-3,0.1279607,-1,0.8,-2,-4,-2,-1,-1,0,0,0.397959184,-1,1,0
0.219178082,-3,0.097677261,-3,0.4,-1,-11,-1,-1,-1,0,0,0.653061224,-1,1,0
0.123287671,-5,0.183181321,-6,0.6,-1,-12,-4,-1,-1,0,0,0.397959184,-1,1,0
0.04109589,-3,0.159099376,-2,0.533333333,-1,-6,-1,-1,-2,0,0,0.846938776,-1,1,0
0.287671233,-3,0.020356426,-1,0.8,-2,-4,-2,-1,-1,0.07298073,0,0.602040816,-1,1,1
0.602739726,-3,0.014874882,-6,0.6,-2,-5,-2,-1,-1,0,0,0.051020408,-1,1,0
0,-3,0.175444751,-6,0.6,-1,-11,-4,-1,-1,0,0,0.153061224,-1,1,0
0.315068493,-3,0.262616456,-6,0.6,-2,-9,-2,-5,-1,0,0,0.397959184,-1,0,1
0.01369863,-3,0.03345013,-3,0.4,-1,-5,-4,-1,-1,0,0,0.153061224,-1,1,0
0.054794521,-3,0.109547934,-7,0.733333333,-1,-6,-4,-1,-2,0,0,0.316326531,-1,1,0
0.328767123,-3,0.110598286,-2,0.533333333,-1,-5,-4,-1,-1,0,0,0.397959184,-31,1,0
0.397260274,-3,0.17307959,-3,0.4,-5,-9,-1,-1,-2,0,0,0.397959184,-1,1,0
0.520547945,-4,0.110905573,-2,0.533333333,-2,-2,-2,-1,-1,0,0,0.397959184,-1,1,0
0.136986301,-3,0.110755329,-7,0.733333333,-1,-6,-1,-1,-1,0,0,0.520408163,-1,1,0
0.301369863,-3,0.057315886,-2,0.533333333,-2,-5,-2,-1,-1,0,0,0.418367347,-1,1,0
0.260273973,-3,0.171789935,-2,0.533333333,-1,-7,-4,-2,-1,0,0,0.479591837,-1,0,0
0.465753425,-3,0.203073417,-6,0.6,-2,-7,-2,-1,-1,0.039080391,0,0.397959184,-1,1,0
0.136986301,-3,0.401292782,-1,0.8,-1,-6,-1,-1,-1,0,0,0.397959184,-1,1,0
0.178082192,-5,0.080084382,-1,0.8,-2,-4,-2,-1,-1,0,0,0.397959184,-1,1,1
0.342465753,-3,0.057051428,-2,0.533333333,-3,-6,-1,-1,-1,0,0,0.469387755,-1,1,0
0.082191781,-3,0.244646266,-1,0.8,-1,-5,-4,-1,-2,0,0,0.193877551,-1,1,0
0.534246575,-3,0.240809253,-10,0.666666667,-2,-2,-2,-1,-1,0.150241502,0,0.397959184,-1,1,1
0.328767123,-2,0.122160312,-6,0.6,-2,-11,-2,-1,-1,0,0,0.5,-1,1,0
0.438356164,-3,0.161097424,-2,0.533333333,-2,-11,-2,-1,-1,0,0,0.459183673,-1,1,0
0.397260274,-4,0.126420184,-10,0.666666667,-3,-11,-1,-4,-2,0,0,0.602040816,-1,0,0
0.506849315,-3,0.097290433,-2,0.533333333,-2,-11,-2,-1,-1,0,0,0.397959184,-35,1,0
0.287671233,-3,0.073631348,-6,0.6,-2,-7,-2,-1,-1,0.07298073,0,0.428571429,-1,1,1
0.383561644,-2,0.137757863,-11,0.933333333,-2,-4,-2,-3,-1,0,0,0.5,-4,0,1
0.452054795,-2,0.019465837,-11,0.933333333,-2,-4,-2,-1,-1,0,0.554407713,0.295918367,-1,1,1
0.068493151,-3,0.205450815,-6,0.6,-1,-6,-1,-1,-2,0,0,0.397959184,-1,1,0
0.191780822,-3,0.033766255,-2,0.533333333,-1,-8,-1,-1,-1,0,0,0.397959184,-39,1,0
0.136986301,-3,0.099947924,-2,0.533333333,-3,-5,-1,-1,-1,0,0,0.295918367,-1,1,0
0.232876712,-3,0.048679888,-2,0.533333333,-2,-11,-2,-1,-1,0,0,0.397959184,-1,1,0
0.397260274,-3,0.3074267,-3,0.4,-1,-7,-4,-1,-1,0,0,0.295918367,-1,1,0
0.410958904,-3,0.044026389,-1,0.8,-2,-6,-2,-1,-1,0,0,0.602040816,-1,1,1
0.260273973,-1,0.057288692,-10,0.666666667,-2,-5,-2,-3,-1,0,0,0.397959184,-1,0,0
0.068493151,-3,0.111915814,-2,0.533333333,-1,-3,-4,-1,-1,0,0,0.397959184,-1,1,0
0.465753425,-3,0.134044581,-2,0.533333333,-2,-6,-2,-1,-1,0,0.45959596,0.448979592,-1,1,0
0.356164384,-3,0.034493003,-6,0.6,-3,-5,-1,-1,-1,0,0,0.295918367,-1,1,0
0.506849315,-3,0.077915694,-6,0.6,-7,-4,-1,-1,-1,0,0,0.5,-1,1,0
0.095890411,-3,0.1500344,-5,0.266666667,-1,-9,-4,-2,-2,0,0,0.397959184,-22,0,0
0.164383562,-3,0.110807676,-11,0.933333333,-1,-4,-1,-3,-1,0,0,0.551020408,-1,0,0
0.315068493,-1,0.031062534,-6,0.6,-3,-1,-5,-1,-2,0,0,0.37755102,-1,1,0
0.01369863,-3,0.150012645,-3,0.4,-1,-5,-4,-1,-1,0,0,0.193877551,-1,1,0
0.191780822,-3,0.136836681,-1,0.8,-1,-1,-1,-1,-1,0,0,0.5,-1,1,0
0.547945205,-3,0.086106398,-9,1,-2,-10,-2,-1,-1,0,0.453856749,0.397959184,-10,1,1
0.205479452,-3,0.121016822,-4,0.866666667,-1,-1,-1,-2,-2,0,0,0.397959184,-1,0,0
0.424657534,-3,0.09193194,-4,0.866666667,-2,-2,-2,-1,-1,0,0,0.397959184,-1,1,1
0.095890411,-3,0.146847993,-6,0.6,-2,-11,-2,-1,-1,0,0,0.346938776,-1,1,0
0.095890411,-3,0.109244726,-7,0.733333333,-3,-5,-1,-1,-2,0,0,0.214285714,-1,1,0
0.095890411,-3,0.161038958,-10,0.666666667,-2,-11,-2,-1,-1,0,0,0.397959184,-25,1,0
0.438356164,-5,0.072154737,-1,0.8,-2,-4,-3,-1,-2,0.076880769,0,0.295918367,-1,1,1
0.136986301,-2,0.093568313,-2,0.533333333,-2,-8,-2,-1,-1,0,0.361111111,0.704081633,-1,1,0
0.273972603,-3,0.116107703,-6,0.6,-3,-10,-5,-1,-2,0,0,0.397959184,-1,1,0
0.219178082,-3,0.169818401,-6,0.6,-2,-11,-2,-1,-1,0,0,0.602040816,-1,1,1
0.02739726,-3,0.111613286,-6,0.6,-1,-6,-4,-1,-1,0,0,0.244897959,-1,1,0
0.383561644,-3,0.199274476,-1,0.8,-2,-2,-3,-1,-2,0,0,0.397959184,-1,1,1
0.506849315,-5,0.027606912,-4,0.866666667,-3,-4,-1,-1,-2,0,0,0.397959184,-1,1,0
0.410958904,-3,0.088774767,-2,0.533333333,-3,-11,-5,-1,-1,0,0.143480257,0.397959184,-1,1,0
0.068493151,-3,0.05560881,-6,0.6,-4,-6,-4,-5,-2,0,0,0.214285714,-22,0,0
0.04109589,-3,0.114149086,-2,0.533333333,-1,-5,-1,-1,-1,0,0,0.397959184,-1,1,0
0.260273973,-3,0.107659341,-5,0.266666667,-2,-3,-2,-1,-1,0,0,0.397959184,-1,1,0
0.561643836,-2,0.062424878,-8,0.2,-2,-7,-2,-1,-1,0,0,0.397959184,-1,1,1
0.232876712,-6,0.127075549,-1,0.8,-3,-6,-5,-1,-2,0,0,0.397959184,-1,1,0
0.260273973,-3,0.2535508,-4,0.866666667,-2,-4,-3,-1,-2,0,0.453856749,0.43877551,-1,1,1
0.150684932,-5,0.082803059,-1,0.8,-1,-1,-1,-2,-2,0.04101041,0,0.602040816,-1,0,0
0.287671233,-5,0.182865876,-10,0.666666667,-3,-2,-4,-1,-1,0,0,0.397959184,-1,1,0
0.205479452,-3,0.084026769,-3,0.4,-1,-11,-1,-3,-1,0,0,0.397959184,-4,0,0
0.246575342,-6,0.095318219,-2,0.533333333,-2,-2,-2,-1,-1,0,0,0.602040816,-1,1,0
0.465753425,-6,0.05594601,-7,0.733333333,-2,-6,-2,-1,-1,0,0,0.602040816,-1,1,0
0.219178082,-3,0.094609147,-6,0.6,-1,-2,-1,-1,-1,0,0,0.448979592,-1,1,0
0.739726027,-3,0.057175159,-4,0.866666667,-3,-4,-1,-1,-2,0,0,0.142857143,-10,1,0
0.424657534,-3,0.163516292,-4,0.866666667,-2,-4,-2,-1,-1,0,0,0.397959184,-1,1,1
0.493150685,-2,0.059596747,-2,0.533333333,-2,-6,-2,-1,-1,0,0,0.5,-1,1,0
0.315068493,-3,0.076146753,-10,0.666666667,-2,-1,-2,-1,-1,0,0,0.397959184,-1,1,1
0.643835616,-2,0.10313841,-2,0.533333333,-2,-6,-2,-1,-1,0,0,0.040816327,-1,1,0
0.342465753,-4,0.107780352,-2,0.533333333,-2,-1,-2,-1,-1,0,0,0.479591837,-1,1,1
0.109589041,-3,0.110786601,-2,0.533333333,-2,-11,-2,-1,-1,0,0,0.397959184,-1,1,1
0.671232877,-3,0.109118956,-6,0.6,-7,-6,-5,-1,-2,0,0,0.5,-1,1,1
0.342465753,-2,0.044707588,-6,0.6,-2,-2,-2,-1,-1,0,0,0.551020408,-1,1,1
0.095890411,-3,0.198982825,-2,0.533333333,-1,-8,-5,-1,-1,0,0,0.397959184,-1,1,0
0.02739726,-3,0.028223526,-2,0.533333333,-1,-3,-4,-1,-2,0,0,0.244897959,-1,1,0
0.123287671,-3,0.107614471,-6,0.6,-1,-6,-4,-1,-2,0,0,0.234693878,-1,1,0
0.068493151,-3,0.086515661,-2,0.533333333,-1,-5,-4,-2,-1,0,0,0.295918367,-1,0,0
0.219178082,-3,0.015979621,-6,0.6,-2,-6,-2,-1,-1,0,0,0.397959184,-1,1,0
0.630136986,-3,0.011978767,-3,0.4,-1,-8,-1,-1,-1,0,0,0.112244898,-1,1,0
0.04109589,-3,0.273393268,-6,0.6,-1,-3,-1,-1,-1,0,0,0.295918367,-1,1,0
0.219178082,-3,0.191593652,-12,0.133333333,-4,-11,-1,-1,-1,0,0,0.397959184,-5,1,0
0.534246575,-3,0.099257208,-2,0.533333333,-2,-11,-2,-1,-1,0,0,0.397959184,-1,1,0
0.726027397,-2,0.173401834,-10,0.666666667,-2,-8,-2,-1,-1,0,0,0.234693878,-1,1,1
0.342465753,-3,0.076301076,-2,0.533333333,-2,-10,-2,-1,-1,0,0,0.397959184,-1,1,1
0.109589041,-5,0.14373433,-1,0.8,-1,-4,-1,-2,-2,0,0,0.397959184,-1,0,0
0.150684932,-3,0.193051227,-6,0.6,-2,-9,-2,-1,-1,0,0,0.397959184,-1,1,1
0.863013699,-2,0.144209537,-2,0.533333333,-2,-5,-2,-1,-1,0.014090141,0,0.397959184,-1,1,0
0.260273973,-3,0.402283308,-13,0.333333333,-1,-7,-1,-2,-2,0,0,0.397959184,-1,0,0
0.273972603,-3,0.109033296,-4,0.866666667,-2,-2,-2,-1,-1,0,0,0.397959184,-1,1,1
0.287671233,-3,0.103129572,-2,0.533333333,-2,-1,-2,-1,-1,0,0,0.602040816,-1,1,1
0.479452055,-1,0.119623831,-2,0.533333333,-5,-5,-1,-1,-2,0,0,0.346938776,-1,1,0
0.438356164,-3,0.235715218,-2,0.533333333,-7,-1,-5,-1,-2,0,0,0.397959184,-1,1,0
0.178082192,-3,0.068847999,-2,0.533333333,-2,-7,-2,-1,-1,0,0,0.397959184,-1,1,0
0.260273973,-3,0.169224902,-6,0.6,-2,-6,-2,-2,-1,0.076880769,0,0.5,-1,0,1
0.726027397,-6,0.098350982,-11,0.933333333,-2,-4,-2,-1,-1,0,0,0.346938776,-1,1,1
0.520547945,-3,0.018586125,-6,0.6,-7,-8,-1,-1,-1,0,0.518365473,0.62244898,-1,1,1
0.109589041,-3,0.092530198,-1,0.8,-7,-2,-1,-1,-2,0,0,0.397959184,-1,1,0
0.575342466,-3,0.080320966,-2,0.533333333,-2,-9,-3,-1,-2,0,0,0.397959184,-26,1,1
0.068493151,-3,0.03188378,-6,0.6,-1,-11,-1,-1,-1,0,0,0.397959184,-1,1,0
0.328767123,-5,0.094744435,-7,0.733333333,-5,-11,-1,-1,-1,0,0,0.5,-1,1,0
0.616438356,-3,0.096188413,-2,0.533333333,-2,-2,-2,-1,-1,0,0,0.448979592,-1,1,1
0.506849315,-3,0.157043542,-2,0.533333333,-1,-1,-6,-1,-2,0,0,0.397959184,-1,1,0
0.287671233,-3,0.202822557,-2,0.533333333,-1,-5,-5,-2,-2,0,0,0.397959184,-1,0,0
0.479452055,-3,0.060545802,-2,0.533333333,-2,-4,-2,-1,-1,0.076880769,0,0.397959184,-1,1,1
0.260273973,-3,0.054017306,-3,0.4,-2,-9,-2,-1,-1,0,0,0.397959184,-1,1,0
0.780821918,-6,0.147683516,-2,0.533333333,-2,-2,-2,-1,-1,0,0,0.295918367,-1,1,1
0.246575342,-2,0.165352537,-12,0.133333333,-2,-5,-3,-1,-2,0,0,0.142857143,-5,1,0
0.328767123,-3,0.071350487,-15,0.466666667,-3,-1,-1,-4,-1,0,0,0.397959184,-1,0,0
0.178082192,-3,0.093967379,-10,0.666666667,-2,-10,-3,-1,-2,0,0,0.397959184,-1,1,0
0.109589041,-3,0.064817912,-2,0.533333333,-2,-9,-2,-1,-1,0,0,0.479591837,-1,1,0
0.246575342,-3,0.391614591,-6,0.6,-1,-2,-1,-1,-1,0.135501355,0,0.602040816,-1,1,1
0.287671233,-3,0.107937395,-1,0.8,-2,-2,-2,-1,-1,0.150241502,0,0.5,-1,1,1
0.232876712,-1,0.207495771,-4,0.866666667,-2,-9,-2,-1,-1,0,0.424242424,0.397959184,-1,1,1
0.424657534,-3,0.129754116,-4,0.866666667,-2,-2,-2,-1,-1,0,0,0.5,-1,1,1
0.452054795,-2,0.058551154,-12,0.133333333,-1,-10,-1,-3,-2,0,0,0.142857143,-1,0,0
0.02739726,-3,0.241814736,-2,0.533333333,-1,-1,-4,-1,-2,0,0,0.397959184,-1,1,0
0.465753425,-3,0.044566861,-6,0.6,-2,-6,-2,-1,-1,0,0,0.397959184,-1,1,0
0.301369863,-3,0.032230498,-1,0.8,-3,-1,-5,-1,-1,0,0,0.397959184,-1,1,0
0.04109589,-3,0.129480141,-3,0.4,-1,-5,-4,-1,-2,0,0,0.397959184,-1,1,0
0,-3,0.115124655,-3,0.4,-1,-3,-4,-1,-1,0,0,0.153061224,-1,1,0
0.342465753,-3,0.056122088,-6,0.6,-2,-6,-2,-1,-1,0,0,0.5,-1,1,1
0.109589041,-3,0.10419352,-6,0.6,-1,-5,-6,-5,-2,0,0,0.244897959,-17,0,0
0.260273973,-3,0.06473973,-2,0.533333333,-3,-1,-5,-1,-2,0,0,0.397959184,-1,1,0
0.657534247,-3,0.11083215,-9,1,-7,-4,-1,-1,-2,0,0,0.397959184,-1,1,0
0.205479452,-2,0.082238792,-1,0.8,-2,-9,-2,-1,-1,0,0,0.704081633,-1,1,1
0.219178082,-6,0.024491888,-1,0.8,-1,-4,-1,-1,-1,0,0,0.448979592,-1,1,0
0.205479452,-1,0.080097978,-6,0.6,-1,-10,-5,-2,-2,0,0,0.193877551,-1,0,0
0.109589041,-3,0.199787074,-2,0.533333333,-2,-7,-2,-1,-1,0,0,0.397959184,-1,1,0
0.328767123,-5,0.229500808,-6,0.6,-3,-12,-5,-1,-2,0,0,0.397959184,-1,1,0
0.369863014,-3,0.167914851,-2,0.533333333,-2,-11,-2,-1,-1,0,0,0.397959184,-1,1,1
0.753424658,-3,0.096904964,-13,0.333333333,-2,-5,-2,-1,-1,0.024140241,0,0.112244898,-1,1,0
0.260273973,-3,0.131902408,-2,0.533333333,-3,-2,-1,-1,-1,0,0,0.520408163,-1,1,0
0.684931507,-2,0.162531205,-2,0.533333333,-2,-8,-2,-1,-1,0.01797018,0,0.193877551,-1,1,0
0.150684932,-3,0.191148357,-2,0.533333333,-2,-7,-2,-1,-1,0.040640406,0,0.448979592,-1,1,0
0.095890411,-3,0.12407066,-3,0.4,-2,-3,-2,-5,-1,0,0,0.397959184,-1,0,0
0,-3,0.022185194,-8,0.2,-1,-6,-4,-1,-1,0,0,0.071428571,-1,1,0
0.205479452,-2,0.172265823,-1,0.8,-3,-2,-5,-2,-2,0,0,0.295918367,-1,0,0
0.684931507,-3,0.099723577,-3,0.4,-7,-5,-1,-1,-2,0,0,0.397959184,-1,1,0
0.465753425,-3,0.074295551,-4,0.866666667,-2,-4,-2,-3,-1,0.050130501,0,0.397959184,-4,0,0
0.205479452,-3,0.280568291,-16,0.066666667,-1,-11,-1,-1,-1,0.036740367,0,0.397959184,-25,1,0
0.301369863,-3,0.173735635,-6,0.6,-2,-2,-2,-1,-1,0,0,0.397959184,-1,1,1
0.01369863,-2,0.019775164,-6,0.6,-1,-11,-1,-1,-2,0,0,0.346938776,-1,1,0
0.452054795,-2,0.115671926,-1,0.8,-2,-11,-2,-1,-1,0,0,0.448979592,-1,1,1
0.095890411,-3,0.134351189,-13,0.333333333,-1,-6,-1,-1,-2,0,0,0.142857143,-1,1,0
0.054794521,-5,0.121936644,-6,0.6,-1,-1,-1,-1,-2,0,0,0.397959184,-1,1,0
0.095890411,-3,0.049611948,-1,0.8,-1,-1,-6,-3,-2,0,0,0.153061224,-1,0,0
0.232876712,-3,0.144639876,-10,0.666666667,-1,-5,-4,-1,-1,0,0,0.397959184,-1,1,0
0.438356164,-2,0.224328591,-13,0.333333333,-1,-11,-1,-2,-1,0,0,0.316326531,-1,0,0
0.452054795,-3,0.093278022,-2,0.533333333,-3,-9,-1,-4,-2,0,0,0.397959184,-1,0,0
0.219178082,-3,0.131570646,-7,0.733333333,-3,-2,-4,-1,-2,0,0,0.397959184,-1,1,0
0.01369863,-3,0.083045761,-6,0.6,-1,-1,-4,-1,-1,0,0,0.397959184,-1,1,0
0.383561644,-3,0.115918028,-10,0.666666667,-3,-1,-5,-1,-2,0,0,0.551020408,-1,1,1
0.04109589,-3,0.087334867,-2,0.533333333,-1,-6,-1,-1,-2,0,0,0.346938776,-1,1,0
0.397260274,-6,0.072833216,-1,0.8,-2,-2,-2,-1,-1,0.03103031,0,0.367346939,-1,1,1
0.643835616,-5,0.098333986,-2,0.533333333,-7,-1,-1,-1,-2,0,0,0.397959184,-1,1,0
0.301369863,-3,0.076408491,-9,1,-1,-4,-1,-1,-1,0,0,0.448979592,-1,1,0
0.246575342,-3,0.092171243,-2,0.533333333,-1,-11,-1,-1,-1,0,0,0.704081633,-1,1,0
0.054794521,-3,0.210005738,-6,0.6,-1,-5,-1,-1,-1,0,0,0.316326531,-1,1,0
0.164383562,-3,0.028295589,-7,0.733333333,-1,-10,-1,-1,-1,0,0,0.448979592,-1,1,0
0.287671233,-1,0.127221715,-1,0.8,-2,-2,-3,-2,-2,0,0,0.295918367,-1,0,1
0.383561644,-3,0.103530677,-2,0.533333333,-3,-5,-5,-1,-2,0,0,0.397959184,-1,1,0
0.178082192,-2,0.069953417,-4,0.866666667,-3,-4,-1,-3,-1,0,0,0.5,-4,0,1
0.328767123,-3,0.105072552,-6,0.6,-2,-1,-3,-1,-2,0,0,0.397959184,-1,1,1
0.273972603,-3,0.073424677,-2,0.533333333,-1,-11,-1,-3,-1,0,0,0.397959184,-38,0,0
0.383561644,-3,0.076903414,-1,0.8,-2,-6,-2,-1,-1,0,0.433195592,0.602040816,-1,1,1
0.383561644,-6,0.070591786,-2,0.533333333,-2,-2,-2,-1,-1,0,0,0.479591837,-1,1,1
0.04109589,-4,0.269676587,-2,0.533333333,-1,-1,-6,-1,-1,0,0,0.193877551,-1,1,0
0.630136986,-6,0.016794069,-6,0.6,-7,-6,-1,-1,-2,0.140841408,0,0.602040816,-1,1,1
0.246575342,-2,0.218864043,-6,0.6,-2,-2,-2,-1,-1,0,0,0.397959184,-1,1,0
0.095890411,-3,0.038405478,-1,0.8,-2,-4,-2,-1,-1,0,0,0.5,-1,1,0
0.02739726,-3,0.022984005,-6,0.6,-1,-7,-1,-1,-1,0,0,0.5,-1,1,0
0.082191781,-3,0.07070192,-2,0.533333333,-1,-5,-4,-1,-1,0,0,0.346938776,-1,1,0
0.232876712,-3,0.112766293,-1,0.8,-1,-4,-1,-1,-2,0,0,0.448979592,-1,1,0
0.260273973,-2,0.213943367,-12,0.133333333,-2,-7,-2,-1,-1,0,0,0.5,-5,1,1
0.397260274,-3,0.170862634,-2,0.533333333,-1,-3,-6,-1,-1,0,0,0.040816327,-1,1,0
0.287671233,-5,0.272630488,-1,0.8,-2,-2,-2,-1,-1,0,0,0.418367347,-1,1,1
0.520547945,-5,0.023308968,-15,0.466666667,-7,-1,-1,-1,-2,0,0,0.397959184,-1,1,0
0.136986301,-3,0.222921324,-6,0.6,-1,-1,-6,-3,-1,0,0,0.397959184,-4,0,0
0.424657534,-3,0.171995926,-6,0.6,-2,-11,-2,-1,-1,0,0,0.448979592,-1,1,1
0.246575342,-3,0.149430023,-2,0.533333333,-3,-5,-4,-1,-2,0,0,0.5,-1,1,0
0.493150685,-3,0.076701502,-6,0.6,-2,-11,-2,-2,-1,0.076880769,0,0.397959184,-1,0,1
0.410958904,-3,0.038740639,-2,0.533333333,-2,-11,-2,-1,-1,0,0,0.397959184,-1,1,0
0.452054795,-3,0.085036331,-6,0.6,-3,-11,-1,-1,-1,0.046500465,0,0.214285714,-1,1,0
0.205479452,-3,0.110193102,-6,0.6,-2,-6,-2,-1,-1,0,0,0.397959184,-1,1,0
0.315068493,-3,0.122184106,-2,0.533333333,-2,-3,-2,-1,-1,0,0,0.459183673,-1,1,0
0.328767123,-3,0.06156964,-6,0.6,-2,-6,-2,-1,-1,0,0,0.5,-1,1,1
0.410958904,-4,0.124793329,-1,0.8,-3,-4,-1,-1,-1,0,0,0.397959184,-1,1,0
0.054794521,-3,0.13058012,-6,0.6,-1,-6,-4,-2,-2,0,0,0.244897959,-1,0,0
0.383561644,-5,0.130998222,-4,0.866666667,-2,-1,-2,-1,-1,0,0,0.346938776,-1,1,0
0.219178082,-3,0.128525646,-8,0.2,-1,-5,-5,-2,-2,0,0,0.132653061,-34,0,0
0.698630137,-7,0.109403808,-6,0.6,-4,-8,-5,-1,-2,0,0,0.244897959,-1,1,0
0.369863014,-3,0.115282378,-11,0.933333333,-2,-2,-2,-1,-1,0,0,0.551020408,-1,1,1
0.438356164,-3,0.062439834,-13,0.333333333,-2,-9,-2,-1,-1,0,0,0.5,-1,1,0
0.383561644,-3,0.214716344,-9,1,-2,-4,-2,-1,-1,0,0,0.397959184,-13,1,1
0.328767123,-3,0.043240494,-6,0.6,-2,-7,-2,-1,-1,0,0.424242424,0.653061224,-1,1,1
0.164383562,-3,0.131687579,-8,0.2,-2,-7,-2,-1,-1,0,0,0.397959184,-5,1,0
0.02739726,-3,0.202731458,-2,0.533333333,-1,-11,-6,-1,-1,0,0,0.244897959,-5,1,0
0.534246575,-3,0.109697499,-13,0.333333333,-2,-3,-2,-1,-1,0,0,0.397959184,-1,1,0
0.520547945,-2,0.066526348,-2,0.533333333,-2,-11,-2,-1,-1,0,0,0.602040816,-1,1,0
0.164383562,-3,0.023880033,-2,0.533333333,-1,-11,-1,-1,-1,0,0,0.5,-1,1,0
0.054794521,-3,0.009028265,-2,0.533333333,-1,-14,-1,-1,-2,0,0,0.244897959,-1,1,0
0.479452055,-3,0.055215863,-12,0.133333333,-1,-3,-1,-1,-1,0,0,0.5,-1,1,0
0.068493151,-3,0.139077431,-2,0.533333333,-1,-5,-4,-1,-2,0,0,0.397959184,-1,1,0
0.04109589,-3,0.145388379,-2,0.533333333,-2,-1,-2,-1,-1,0,0,0.602040816,-1,1,0
0.191780822,-3,0.176137507,-2,0.533333333,-1,-11,-4,-2,-1,0,0,0.5,-8,0,0
0.301369863,-3,0.011657203,-2,0.533333333,-2,-11,-2,-1,-1,0,0,0.397959184,-1,1,0
0.520547945,-3,0.178430605,-6,0.6,-3,-10,-1,-1,-2,0,0,0.397959184,-1,1,0
0.246575342,-3,0.187184895,-7,0.733333333,-5,-6,-5,-1,-1,0,0,0.397959184,-1,1,0
0.383561644,-3,0.121695981,-1,0.8,-2,-11,-2,-1,-1,0.07298073,0,0.551020408,-1,1,1
0.602739726,-3,0.090766016,-4,0.866666667,-2,-2,-2,-1,-1,0,0,0.602040816,-1,1,1
0.01369863,-3,0.118292706,-2,0.533333333,-1,-3,-4,-1,-1,0,0,0.295918367,-1,1,0
0.465753425,-1,0.135646282,-1,0.8,-7,-1,-1,-1,-1,0,0,0.397959184,-1,1,0
0.273972603,-2,0.063660825,-2,0.533333333,-2,-9,-2,-1,-1,0,0,0.397959184,-1,1,0
0.205479452,-3,0.049654778,-6,0.6,-1,-5,-4,-1,-2,0,0,0.37755102,-1,1,0
0.424657534,-3,0.092078105,-2,0.533333333,-5,-11,-5,-2,-1,0,0,0.448979592,-1,0,0
0.616438356,-3,0.074538933,-8,0.2,-2,-7,-2,-1,-1,0,0,0.530612245,-1,1,0
0.150684932,-3,0.321956904,-2,0.533333333,-1,-7,-1,-1,-1,0,0,0.448979592,-1,1,0
0.02739726,-3,0.183676244,-13,0.333333333,-1,-3,-6,-1,-1,0,0.367768595,0.448979592,-1,1,0
0.04109589,-3,0.246053533,-6,0.6,-1,-1,-4,-1,-2,0,0,0.142857143,-1,1,0
0.328767123,-3,0.175387644,-1,0.8,-2,-8,-2,-1,-1,0,0,0.397959184,-1,1,0
0.164383562,-3,0.161859523,-1,0.8,-1,-1,-1,-2,-2,0,0,0.397959184,-1,0,0
0.410958904,-3,0.170152202,-1,0.8,-2,-2,-2,-1,-1,0.150241502,0,0.5,-1,1,1
0.356164384,-1,0.0099814,-1,0.8,-2,-4,-2,-1,-1,0,0,0.367346939,-1,1,1
0.04109589,-3,0.18276458,-6,0.6,-1,-3,-6,-1,-1,0,0,0.193877551,-1,1,0
0.164383562,-3,0.117026845,-1,0.8,-2,-2,-2,-2,-1,0,0,0.551020408,-1,0,1
0.465753425,-4,0.125373912,-1,0.8,-7,-4,-1,-2,-2,0,0,0.397959184,-1,0,0
0.315068493,-3,0.155514584,-10,0.666666667,-2,-11,-2,-1,-1,0,0,0.397959184,-1,1,1
0.123287671,-3,0.220384164,-12,0.133333333,-1,-7,-1,-1,-1,0,0,0.397959184,-5,1,0
